,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132
0,abhay_002.png,739.31298828125,433.2992248535156,-305.04742431640625,99.96454620361328,742.9024658203125,424.7186279296875,-291.64300537109375,99.94996643066406,746.1370849609375,424.5216064453125,-291.70941162109375,99.9585189819336,749.2649536132812,424.4207763671875,-291.8059997558594,99.96153259277344,732.637939453125,425.787353515625,-294.8800964355469,99.93537139892578,729.0662841796875,426.029052734375,-294.9283752441406,99.93634796142578,725.4515991210938,426.38177490234375,-294.9140930175781,99.92814636230469,752.4690551757812,427.6648864746094,-186.7538299560547,99.92092895507812,719.5355834960938,429.82513427734375,-201.8391876220703,99.85653686523438,744.9119873046875,442.9626159667969,-263.8091735839844,99.93570709228516,731.8642578125,444.2005920410156,-268.0560607910156,99.93671417236328,779.7057495117188,476.7510681152344,-125.61527252197266,99.97563934326172,692.8237915039062,482.0920715332031,-141.8465118408203,99.88270568847656,795.4916381835938,538.2404174804688,-120.66817474365234,94.9564437866211,687.4739990234375,543.23486328125,-157.76380920410156,95.16326904296875,819.7454223632812,590.5013427734375,-245.35032653808594,97.39805603027344,676.2977905273438,595.0701904296875,-274.2726135253906,91.72947692871094,834.0942993164062,602.9998779296875,-270.61553955078125,95.76129150390625,664.7725830078125,609.199951171875,-299.0941467285156,88.29633331298828,833.59814453125,603.3997802734375,-298.1739807128906,96.35798645019531,668.2938232421875,607.99267578125,-314.61602783203125,89.12983703613281,826.2027587890625,600.421142578125,-258.652099609375,95.82256317138672,674.2937622070312,604.0820922851562,-282.25946044921875,88.560546875,761.088623046875,591.103759765625,0.9248310327529907,99.72306060791016,709.1385498046875,588.238037109375,-0.7761548757553101,99.79718017578125,825.3162841796875,617.7821044921875,-243.58477783203125,85.7537841796875,668.1461181640625,594.9572143554688,-304.5984191894531,94.82230377197266,741.3403930664062,625.00244140625,-110.31109619140625,38.15324783325195,756.9542846679688,631.375732421875,-203.0823211669922,68.02680969238281,733.021484375,613.7382202148438,-92.46817016601562,37.13943099975586,766.7968139648438,622.742919921875,-188.06106567382812,54.64950942993164,704.853515625,627.25,-133.46742248535156,45.57804489135742,803.6719970703125,648.5306396484375,-243.535400390625,69.16168975830078
1,abhay_004.png,740.820068359375,431.8102111816406,-233.2516326904297,99.97390747070312,745.688232421875,423.19024658203125,-219.3323516845703,99.96601104736328,748.5870971679688,423.1466064453125,-219.43069458007812,99.97402954101562,750.6768798828125,423.0145568847656,-219.5478973388672,99.97459411621094,735.5953369140625,423.25909423828125,-224.07345581054688,99.95077514648438,731.1358642578125,423.4413757324219,-224.10601806640625,99.95155334472656,727.5756225585938,423.6568908691406,-224.07986450195312,99.94712829589844,754.4110717773438,426.128173828125,-119.78620147705078,99.9578857421875,720.2794799804688,427.10784912109375,-141.0031280517578,99.91924285888672,746.7947998046875,441.7218017578125,-194.40489196777344,99.96415710449219,734.0538330078125,442.6522216796875,-200.3858642578125,99.9617919921875,779.6124877929688,474.25225830078125,-66.98865509033203,99.98592376708984,694.15478515625,476.06787109375,-103.3800048828125,99.96121215820312,798.3131103515625,528.5289306640625,-75.56432342529297,89.64266204833984,687.8456420898438,530.8765869140625,-124.54080200195312,96.55393981933594,827.25341796875,572.138671875,-208.92633056640625,94.99330139160156,677.035888671875,583.2275390625,-233.22743225097656,90.81111145019531,841.1221923828125,583.1143798828125,-233.9139862060547,93.0185546875,664.5679321289062,596.7523193359375,-259.4993591308594,86.55933380126953,840.185791015625,583.8651733398438,-258.5461120605469,93.91101837158203,669.8818359375,596.0888671875,-270.3171691894531,87.2238540649414,833.45947265625,581.1851806640625,-221.86170959472656,93.13124084472656,675.88232421875,592.4998168945312,-239.85989379882812,86.81150817871094,761.1300659179688,580.6358642578125,10.408650398254395,99.68904876708984,708.629638671875,580.869384765625,-10.17703628540039,99.79486083984375,842.0115356445312,590.012451171875,-246.5957794189453,69.8569107055664,682.6774291992188,587.4913330078125,-339.7391052246094,92.24073028564453,754.4342651367188,611.3189697265625,-175.51255798339844,30.578495025634766,794.5768432617188,626.2214965820312,-280.53717041015625,70.65150451660156,745.6210327148438,605.3123779296875,-164.1238555908203,34.17803192138672,803.6912841796875,618.1088256835938,-269.3863525390625,61.92412567138672,723.1527099609375,616.3660888671875,-213.90647888183594,39.02546310424805,838.1498413085938,631.382080078125,-338.17413330078125,75.35929870605469
2,abhay_005.png,739.8121337890625,430.1214294433594,-223.79319763183594,99.98905944824219,744.4124755859375,421.90789794921875,-209.36416625976562,99.9858627319336,747.5640869140625,421.918212890625,-209.46771240234375,99.98872375488281,749.8779907226562,421.9046630859375,-209.5738525390625,99.98950958251953,733.9930419921875,422.07659912109375,-213.28707885742188,99.97936248779297,729.8052368164062,422.2704162597656,-213.3191375732422,99.97877502441406,726.1229858398438,422.59954833984375,-213.280517578125,99.97640228271484,753.4699096679688,426.0749816894531,-111.1641845703125,99.98068237304688,719.2438354492188,426.550048828125,-129.3195343017578,99.95711517333984,745.7816772460938,439.6552734375,-186.06210327148438,99.98739624023438,732.4141845703125,439.5326843261719,-191.18231201171875,99.98611450195312,779.2413940429688,475.7287902832031,-74.27716827392578,99.99249267578125,691.952392578125,475.7055358886719,-97.80357360839844,99.96772003173828,799.2760620117188,529.0113525390625,-119.3697509765625,94.90192413330078,686.9818725585938,533.0780639648438,-154.66860961914062,95.63687133789062,830.19775390625,571.95361328125,-279.7212829589844,97.72538757324219,676.2205200195312,584.0452880859375,-300.87451171875,92.31717681884766,844.88330078125,583.8385009765625,-311.3104553222656,96.65139770507812,663.783447265625,596.8919677734375,-333.1388854980469,89.61089324951172,841.8167724609375,584.1434936523438,-333.8526611328125,97.1358871459961,669.861328125,596.3157958984375,-344.90679931640625,90.29847717285156,834.9801635742188,581.0535278320312,-292.1578369140625,96.609375,676.1691284179688,593.008056640625,-308.6739196777344,89.69029998779297,760.2716064453125,582.317626953125,8.06947135925293,99.83638763427734,709.2291259765625,583.62255859375,-7.882288455963135,99.86831665039062,835.9015502929688,586.868408203125,-257.626708984375,79.62181854248047,679.8619384765625,583.5430297851562,-334.5154113769531,91.61521911621094,748.5223999023438,604.9426879882812,-174.6527557373047,36.73232650756836,789.9842529296875,619.70361328125,-252.50177001953125,67.56070709228516,739.7977905273438,598.5078735351562,-161.60594177246094,39.002891540527344,799.0164184570312,611.749755859375,-238.89974975585938,58.686851501464844,716.5932006835938,609.1162109375,-209.16600036621094,44.437461853027344,830.126708984375,619.09521484375,-301.3733825683594,71.98311614990234
3,abhay_006.png,739.05517578125,432.32952880859375,-262.9413757324219,99.97562408447266,743.8458862304688,423.9134216308594,-250.44154357910156,99.96795654296875,747.0001220703125,423.84228515625,-250.51657104492188,99.97449493408203,749.2364501953125,423.75665283203125,-250.62554931640625,99.97614288330078,733.8064575195312,424.3681640625,-253.98390197753906,99.95350646972656,729.4305419921875,424.463623046875,-254.01742553710938,99.9526138305664,725.8893432617188,424.5384521484375,-253.9795684814453,99.94620513916016,752.914306640625,427.27105712890625,-148.8230438232422,99.95738983154297,718.9859619140625,427.2671813964844,-165.64974975585938,99.90794372558594,745.17822265625,442.0423278808594,-222.67677307128906,99.96746826171875,731.6117553710938,442.9417724609375,-227.4315185546875,99.96463012695312,779.5866088867188,476.0695495605469,-95.25275421142578,99.98949432373047,693.052978515625,477.5814208984375,-113.83772277832031,99.95793914794922,800.1524658203125,531.4686279296875,-107.18653106689453,94.17053985595703,688.7417602539062,531.1490478515625,-141.28952026367188,95.02189636230469,830.9635009765625,573.3428344726562,-242.62815856933594,97.75547790527344,677.2142333984375,580.7008056640625,-268.3471374511719,91.55247497558594,845.1878662109375,585.3319091796875,-269.3571472167969,96.46459197998047,664.5111083984375,594.4703369140625,-295.1940612792969,88.48916625976562,843.8563232421875,585.7794189453125,-295.0575256347656,96.94566345214844,670.7495727539062,594.066162109375,-307.4286804199219,89.26665496826172,837.3674926757812,582.5875244140625,-255.5210418701172,96.42059326171875,676.7969970703125,590.78515625,-275.59088134765625,88.50867462158203,767.701171875,585.2894287109375,4.925014019012451,99.76233673095703,713.9612426757812,584.5674438476562,-4.742565631866455,99.84333801269531,841.46923828125,601.6083984375,-252.7833251953125,78.6710205078125,673.7119140625,592.4058837890625,-322.0274353027344,93.57906341552734,772.5274047851562,610.5997314453125,-157.56871032714844,33.30366134643555,784.5552368164062,623.38818359375,-260.1820068359375,71.87025451660156,765.5636596679688,604.035400390625,-143.72454833984375,35.48324966430664,794.3997192382812,615.1407470703125,-249.05606079101562,57.91072082519531,746.7805786132812,611.865966796875,-190.07745361328125,42.52916717529297,837.4144897460938,637.4114990234375,-315.1902770996094,75.55870056152344
4,abhay_007.png,749.25,447.45556640625,-317.22552490234375,99.89356231689453,751.7210693359375,437.9999084472656,-302.6014709472656,99.88603210449219,753.9161376953125,437.84381103515625,-302.7081298828125,99.90113067626953,756.1393432617188,437.69049072265625,-302.8567810058594,99.91607666015625,743.7235107421875,436.99749755859375,-311.6495666503906,99.8564453125,739.7850952148438,436.0668640136719,-311.7123718261719,99.84132385253906,735.7080078125,435.29571533203125,-311.6976623535156,99.84044647216797,754.91748046875,437.36773681640625,-188.58689880371094,99.85497283935547,724.8533325195312,434.6300354003906,-229.65724182128906,99.75164031982422,751.3786010742188,456.14544677734375,-272.0145568847656,99.91404724121094,741.1275634765625,455.131591796875,-283.8039855957031,99.91651916503906,774.4663696289062,477.5552673339844,-138.8588104248047,99.97550964355469,687.8599853515625,483.9334716796875,-178.0842742919922,99.87361145019531,796.067626953125,529.3248901367188,-212.58700561523438,94.10050964355469,685.5621948242188,542.7846069335938,-273.902099609375,94.57368469238281,825.6902465820312,566.9306640625,-425.77862548828125,95.87853240966797,681.2122802734375,580.2730102539062,-464.8162841796875,88.29898071289062,838.4869995117188,575.411376953125,-468.0171813964844,94.65455627441406,671.689208984375,593.330078125,-504.9903564453125,86.71591186523438,836.5755004882812,575.222412109375,-489.4081726074219,95.4865951538086,675.6002807617188,590.1246337890625,-518.1223754882812,87.57176208496094,831.1406860351562,573.7288818359375,-439.5862731933594,94.4057388305664,680.5075073242188,586.2174682617188,-473.92510986328125,85.41835021972656,760.5067138671875,587.2909545898438,9.488882064819336,99.7356185913086,705.4213256835938,588.9325561523438,-9.223078727722168,99.75897979736328,826.6695556640625,597.4807739257812,-276.2806701660156,90.59548950195312,670.7388305664062,593.650146484375,-342.3697814941406,94.29292297363281,728.4710693359375,620.8164672851562,-171.05697631835938,52.20198059082031,775.4352416992188,629.00927734375,-191.4517364501953,65.86701202392578,719.3793334960938,611.4410400390625,-156.0001220703125,50.845943450927734,785.674560546875,619.3732299804688,-171.46446228027344,56.127662658691406,685.7098999023438,623.260498046875,-215.8214569091797,57.759864807128906,823.9072265625,628.8076171875,-236.10743713378906,66.92157745361328
5,abhay_011.png,734.214599609375,445.36688232421875,-214.79747009277344,99.98954772949219,738.918701171875,437.0027160644531,-200.1638641357422,99.9914321899414,742.1935424804688,436.9736022949219,-200.23936462402344,99.99181365966797,744.8002319335938,436.98406982421875,-200.31741333007812,99.99415588378906,728.7518310546875,437.6038513183594,-203.4195556640625,99.98818969726562,725.169189453125,437.9287109375,-203.4639434814453,99.98493194580078,721.6536254882812,438.0997009277344,-203.4409637451172,99.98596954345703,747.6248779296875,439.57421875,-103.47268676757812,99.98563385009766,717.2225341796875,441.7424011230469,-119.41110229492188,99.96560668945312,740.498779296875,453.8313903808594,-177.7277374267578,99.99235534667969,728.0297241210938,454.17303466796875,-182.15960693359375,99.9903564453125,775.19970703125,484.83050537109375,-75.92620086669922,99.98927307128906,689.9845581054688,488.46771240234375,-82.22398376464844,99.92708587646484,780.1693115234375,546.8538208007812,-121.7301025390625,94.36628723144531,687.2426147460938,547.7097778320312,-132.87191772460938,91.11869812011719,796.5618286132812,589.2324829101562,-283.0108642578125,95.74018096923828,678.8846435546875,591.444580078125,-273.65264892578125,82.28085327148438,808.2243041992188,599.4808349609375,-316.07342529296875,94.74429321289062,672.1585693359375,604.2141723632812,-303.7199401855469,80.91641998291016,809.1304321289062,598.5453491210938,-336.261474609375,95.37661743164062,675.5237426757812,600.366455078125,-319.6990966796875,82.47769927978516,802.8699951171875,595.5003051757812,-294.1689147949219,94.5194091796875,678.9930419921875,597.2176513671875,-282.48284912109375,81.72138977050781,756.0597534179688,590.828369140625,0.2719618082046509,99.93922424316406,707.52978515625,588.6323852539062,-0.164711132645607,99.90898132324219,816.3184204101562,592.583984375,-315.3666687011719,87.07115173339844,651.2750854492188,584.8637084960938,-292.80352783203125,85.44686889648438,699.6152954101562,616.8013916015625,-255.09884643554688,47.762325286865234,762.88330078125,611.7288208007812,-203.8568115234375,46.289188385009766,688.48974609375,611.3418579101562,-242.49131774902344,48.46123123168945,769.67138671875,605.435302734375,-188.12701416015625,46.843326568603516,648.427490234375,618.1342163085938,-302.2348327636719,56.80086135864258,812.1615600585938,612.5986938476562,-240.73690795898438,53.7431526184082
6,abhay_012.png,733.1326904296875,443.7667236328125,-165.69285583496094,99.99317169189453,737.9429321289062,435.52252197265625,-150.91525268554688,99.99468231201172,741.2536010742188,435.48046875,-151.00167846679688,99.99495697021484,744.3463745117188,435.56964111328125,-151.08067321777344,99.99625396728516,727.9198608398438,435.448974609375,-154.06704711914062,99.99205780029297,724.13818359375,435.41827392578125,-154.09449768066406,99.9898681640625,720.5380859375,435.6591796875,-154.06939697265625,99.9908447265625,747.554931640625,438.93072509765625,-57.079105377197266,99.9903793334961,716.4142456054688,440.4310302734375,-71.79582977294922,99.9773178100586,739.1264038085938,452.9859619140625,-130.01358032226562,99.99432373046875,726.3289184570312,453.07794189453125,-134.05271911621094,99.99254608154297,774.4592895507812,486.8352355957031,-33.5582389831543,99.99201202392578,688.4325561523438,488.0717468261719,-46.93103790283203,99.9473648071289,780.0732421875,547.3916015625,-82.00385284423828,91.61626434326172,687.140625,550.6251220703125,-98.9299545288086,91.15476989746094,797.7701416015625,586.39501953125,-247.53370666503906,95.24244689941406,678.8169555664062,591.3035888671875,-241.6001739501953,86.39812469482422,807.9806518554688,596.0692138671875,-279.15802001953125,94.74246215820312,672.588134765625,602.432373046875,-271.1366271972656,85.36482238769531,809.8319091796875,594.36328125,-298.848388671875,95.38215637207031,677.0494384765625,596.6972045898438,-286.0687255859375,86.50352478027344,803.7448120117188,591.1378784179688,-258.4767761230469,94.46259307861328,680.440673828125,593.6656494140625,-249.97579956054688,85.62269592285156,753.71728515625,595.55322265625,3.1393723487854004,99.94905090332031,703.8134765625,594.4925537109375,-2.9653923511505127,99.91580200195312,809.4357299804688,588.387939453125,-302.2317199707031,87.16748809814453,662.0914916992188,584.765380859375,-306.12762451171875,86.76321411132812,703.824462890625,619.1109008789062,-265.3011474609375,49.49076843261719,772.697998046875,617.20361328125,-213.85292053222656,44.96780776977539,692.4252319335938,616.620361328125,-254.7044677734375,52.94316482543945,783.1500244140625,606.541259765625,-196.53103637695312,49.60093688964844,655.5931396484375,618.2247314453125,-312.7102966308594,59.69511795043945,815.1161499023438,609.041015625,-242.5792236328125,55.09247589111328
7,abhay_013.png,735.1132202148438,445.361328125,-203.0187225341797,99.99076080322266,739.5477905273438,436.84185791015625,-188.42405700683594,99.9923324584961,742.8328247070312,436.7868347167969,-188.5087890625,99.99288177490234,745.4425659179688,436.7419738769531,-188.6025390625,99.99445343017578,729.494873046875,436.78472900390625,-192.64630126953125,99.9889144897461,725.8400268554688,436.7974548339844,-192.68309020996094,99.98699188232422,721.9861450195312,437.09454345703125,-192.65956115722656,99.9884262084961,748.0704956054688,439.7222900390625,-89.95457458496094,99.9866943359375,716.4464721679688,441.7673034667969,-109.27363586425781,99.97379302978516,741.0206909179688,454.4613037109375,-164.9165496826172,99.99154663085938,728.1834106445312,454.7218322753906,-170.263916015625,99.98991394042969,774.698974609375,486.9540710449219,-57.26285171508789,99.99061584472656,688.2810668945312,491.45489501953125,-76.11412048339844,99.94359588623047,781.3081665039062,549.1038208007812,-101.9276351928711,92.5113525390625,684.6027221679688,556.8496704101562,-127.95794677734375,94.6187515258789,798.90478515625,582.6865844726562,-275.30755615234375,96.04386901855469,677.9093627929688,590.8386840820312,-275.18963623046875,92.20111846923828,807.5476684570312,589.989501953125,-308.94464111328125,95.41082763671875,673.0653686523438,601.3446655273438,-305.6751708984375,91.00580596923828,807.8335571289062,587.6331176757812,-328.4334716796875,95.98965454101562,677.71435546875,593.4964599609375,-319.6336669921875,91.7664566040039,803.5233154296875,585.719970703125,-286.4684143066406,95.13202667236328,680.3193359375,590.1488647460938,-282.9778747558594,90.65496063232422,757.1277465820312,596.0311279296875,4.025075912475586,99.92098999023438,705.6768188476562,593.8109741210938,-3.839738607406616,99.8707046508789,809.1673583984375,592.164794921875,-311.5430603027344,87.15868377685547,659.8899536132812,588.2034301757812,-297.1219482421875,85.03555297851562,704.841064453125,628.95751953125,-267.992919921875,56.247650146484375,766.8063354492188,621.0101318359375,-213.5869598388672,55.06924819946289,692.8329467773438,624.127685546875,-257.2564697265625,60.560482025146484,777.3232421875,611.7367553710938,-198.06341552734375,57.54645538330078,660.8104858398438,630.47998046875,-321.4795837402344,66.7730484008789,807.5096435546875,614.15087890625,-254.00123596191406,63.410587310791016
8,abhay_014.png,735.299560546875,445.1565856933594,-171.03408813476562,99.99052429199219,739.518798828125,436.70050048828125,-156.4805908203125,99.99266815185547,742.6118774414062,436.63946533203125,-156.5603790283203,99.99290466308594,745.0924682617188,436.5832214355469,-156.64495849609375,99.99470520019531,729.677490234375,436.8950500488281,-160.06045532226562,99.9897232055664,726.0907592773438,436.91986083984375,-160.09017944335938,99.98724365234375,722.506103515625,437.1195373535156,-160.06224060058594,99.9889144897461,747.7450561523438,439.25115966796875,-59.32297897338867,99.98853302001953,716.7603759765625,441.67047119140625,-76.2697525024414,99.97663116455078,741.0182495117188,454.1668395996094,-133.64576721191406,99.99246215820312,728.542236328125,454.65972900390625,-138.33473205566406,99.99122619628906,774.5704345703125,486.669921875,-32.76667404174805,99.98991394042969,689.1586303710938,489.32037353515625,-44.23062515258789,99.94603729248047,780.018310546875,546.6343994140625,-75.89401245117188,90.9896011352539,686.538330078125,547.9466552734375,-99.69650268554688,92.9913558959961,798.849609375,584.2731323242188,-242.3907012939453,94.7073745727539,679.255615234375,589.5374755859375,-247.7030792236328,87.51498413085938,807.4962158203125,592.5809936523438,-275.46923828125,93.96598815917969,673.2377319335938,601.8142700195312,-277.5917053222656,85.97779083251953,808.0867919921875,590.6063842773438,-296.1233215332031,94.74274444580078,678.5967407226562,596.0731811523438,-291.3314208984375,87.17845916748047,803.92529296875,587.84912109375,-254.0892791748047,93.82740020751953,681.9537353515625,592.7994384765625,-255.7618408203125,86.35218811035156,757.909912109375,596.1744384765625,0.8644848465919495,99.91104125976562,707.3070068359375,593.0018310546875,-0.6834516525268555,99.86880493164062,806.5908203125,589.888916015625,-317.0199890136719,88.71865844726562,659.2027587890625,587.119140625,-286.83624267578125,87.83032989501953,699.318359375,622.5020141601562,-261.6296691894531,52.94683074951172,765.0645751953125,624.3640747070312,-213.3728790283203,56.727081298828125,698.00341796875,617.1278686523438,-249.49530029296875,55.307952880859375,775.33642578125,614.2808837890625,-199.14186096191406,55.568389892578125,654.79248046875,625.2406616210938,-310.2249450683594,62.587738037109375,808.201904296875,619.541259765625,-254.9024200439453,62.58367156982422
9,ameya_003.png,649.7652587890625,434.33172607421875,-227.78623962402344,99.99858093261719,653.3076171875,425.5697021484375,-214.01844787597656,99.99864959716797,655.84814453125,425.5040588378906,-214.08766174316406,99.99840545654297,658.519287109375,425.59576416015625,-214.1366729736328,99.99879455566406,643.6355590820312,425.7757568359375,-216.01014709472656,99.99849700927734,640.2561645507812,425.84765625,-216.05767822265625,99.99787902832031,637.045166015625,425.7961120605469,-216.05335998535156,99.998046875,661.894775390625,428.68414306640625,-120.8552474975586,99.99700927734375,632.4290771484375,429.5827331542969,-130.2388916015625,99.99531555175781,654.1607666015625,443.23248291015625,-192.08657836914062,99.9991455078125,643.6610717773438,443.4672546386719,-194.59422302246094,99.99922180175781,686.6256103515625,477.5067443847656,-83.70530700683594,99.99464416503906,603.318115234375,476.6414794921875,-95.48221588134766,99.97235107421875,700.5827026367188,535.50341796875,-110.74491882324219,97.0182113647461,583.5995483398438,536.741455078125,-123.82888793945312,93.83258819580078,727.02734375,587.3400268554688,-245.64163208007812,95.54975891113281,558.2228393554688,596.9324951171875,-237.50729370117188,85.88235473632812,739.0326538085938,599.5364990234375,-269.6513671875,93.74288177490234,547.909912109375,614.3113403320312,-261.114990234375,82.36456298828125,735.8603515625,600.4268798828125,-293.5009765625,94.63597869873047,553.712646484375,615.3487548828125,-282.4359436035156,84.07559204101562,729.719482421875,597.0505981445312,-257.1256408691406,94.2239990234375,558.6947631835938,611.055419921875,-247.5415802001953,84.59017181396484,657.5452880859375,591.9906616210938,4.718202114105225,99.9773941040039,608.040771484375,588.5904541015625,-4.703143119812012,99.96128845214844,724.675048828125,599.9197387695312,-281.122802734375,92.40902709960938,561.5347900390625,591.349609375,-313.04388427734375,92.9853515625,617.2673950195312,618.9346923828125,-184.70692443847656,51.86708068847656,664.069091796875,620.0,-178.21859741210938,45.56719207763672,608.0233154296875,609.9486083984375,-169.39479064941406,52.708404541015625,673.3444213867188,610.987548828125,-158.24240112304688,47.41767501831055,573.4945068359375,618.0902099609375,-219.7983856201172,58.05014419555664,707.5623779296875,627.1417846679688,-200.5995635986328,53.328983306884766
